Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2015-01-01 00:00:00+05:30,861.4483596649085,869.002904511768,860.4103733231076,866.7250366210938,674298,0.0,0.0,LT
2015-01-02 00:00:00+05:30,865.888913567034,887.5145108089679,865.888913567034,885.0059204101562,1936584,0.0,0.0,LT
2015-01-05 00:00:00+05:30,891.1763007638503,905.9682921715964,891.1763007638503,897.3180541992188,2176527,0.0,0.0,LT
2015-01-06 00:00:00+05:30,888.667862835133,890.8304224416479,862.7459218485925,867.3882446289062,3048025,0.0,0.0,LT
2015-01-07 00:00:00+05:30,864.3028526138842,870.7905302745468,856.6906019212221,865.31201171875,2063635,0.0,0.0,LT
2015-01-08 00:00:00+05:30,876.2691587303888,878.5759065925369,867.417077825595,870.8195190429688,1455954,0.0,0.0,LT
2015-01-09 00:00:00+05:30,877.7108754875724,878.8642230106785,858.1036508135759,865.1680297851562,1735729,0.0,0.0,LT
2015-01-12 00:00:00+05:30,867.2727866267776,886.3609632094788,862.1980052887441,884.7462768554688,1535320,0.0,0.0,LT
2015-01-13 00:00:00+05:30,890.9456814264424,892.2143900315448,874.3660410962528,876.2691040039062,1318348,0.0,0.0,LT
2015-01-14 00:00:00+05:30,877.9991852530377,884.6887063747566,865.0238278355051,875.4041137695312,1476891,0.0,0.0,LT
2015-01-15 00:00:00+05:30,890.9745081156553,914.7338353716544,885.4960416841249,907.5252685546875,3419091,0.0,0.0,LT
2015-01-16 00:00:00+05:30,912.6000482913013,929.6121466950339,899.6246921544581,917.934326171875,4195027,0.0,0.0,LT
2015-01-19 00:00:00+05:30,924.4222102034439,935.9558978704953,923.787908594721,931.2559204101562,2087947,0.0,0.0,LT
2015-01-20 00:00:00+05:30,935.3214927990215,942.2993376918135,923.2688132228424,939.7330932617188,2088778,0.0,0.0,LT
2015-01-21 00:00:00+05:30,942.1838273276285,962.0217194292173,940.4249527402214,954.1500244140625,3705237,0.0,0.0,LT
2015-01-22 00:00:00+05:30,954.9861129152927,962.4829493767493,953.4578551845905,959.1959228515625,1811173,0.0,0.0,LT
2015-01-23 00:00:00+05:30,965.943311567221,989.5585060733918,965.943311567221,986.876953125,4374211,0.0,0.0,LT
2015-01-27 00:00:00+05:30,991.8939679720638,1009.1944447715401,990.7406732479191,1004.5810546875,3390609,0.0,0.0,LT
2015-01-28 00:00:00+05:30,1000.6595957699817,1003.7160062233241,971.7101249294944,979.4087524414062,3463524,0.0,0.0,LT
2015-01-29 00:00:00+05:30,975.9486339635829,999.794548181487,973.5842848589449,994.14306640625,3460012,0.0,0.0,LT
2015-01-30 00:00:00+05:30,996.8533753983112,1003.8888736325647,970.7584222759284,980.6773681640625,2282494,0.0,0.0,LT
2015-02-02 00:00:00+05:30,978.0532952002866,1003.3408742397802,978.0532952002866,1000.6015625,2125707,0.0,0.0,LT
2015-02-03 00:00:00+05:30,1004.5811261492925,1009.1368623805747,984.5989895494655,993.3358154296875,2930722,0.0,0.0,LT
2015-02-04 00:00:00+05:30,997.401401938449,998.9296601333338,970.2108027745425,973.6708984375,1846012,0.0,0.0,LT
2015-02-05 00:00:00+05:30,975.1413924792755,983.8204577488328,965.4242352716575,970.210693359375,2015947,0.0,0.0,LT
2015-02-06 00:00:00+05:30,969.9799895064648,976.9001794301881,959.022951731424,970.8738403320312,2210620,0.0,0.0,LT
2015-02-09 00:00:00+05:30,959.1961637591914,962.483191109934,893.8580344652333,906.8045654296875,5339823,0.0,0.0,LT
2015-02-10 00:00:00+05:30,891.0321970764483,929.0355913349888,883.5641861858696,906.3720092773438,10472047,0.0,0.0,LT
2015-02-11 00:00:00+05:30,915.1951565780588,936.3594120400819,913.2921465050831,930.015869140625,4675647,0.0,0.0,LT
2015-02-12 00:00:00+05:30,933.0723494536703,956.7163696767443,925.6908197049086,951.5550537109375,3162283,0.0,0.0,LT
2015-02-13 00:00:00+05:30,957.2930163635143,965.3666074179666,951.5262259496087,958.5328979492188,2363568,0.0,0.0,LT
2015-02-16 00:00:00+05:30,960.1764747046315,967.6733128827931,945.8170998953626,950.6323852539062,1676532,0.0,0.0,LT
2015-02-18 00:00:00+05:30,954.2942155262596,965.8855555844846,953.8328765383992,959.2249145507812,2187792,0.0,0.0,LT
2015-02-19 00:00:00+05:30,962.3677089911961,986.127034044001,958.6769974611298,979.5240478515625,2808871,0.0,0.0,LT
2015-02-20 00:00:00+05:30,980.3602677674593,988.895091180319,963.9248168096756,967.4425659179688,5372566,0.0,0.0,LT
2015-02-23 00:00:00+05:30,972.5464273913428,987.2230068179903,968.4519245541255,972.863525390625,3558913,0.0,0.0,LT
2015-02-24 00:00:00+05:30,975.4296340758707,994.4889845915466,974.6222644573016,992.5283203125,3186507,0.0,0.0,LT
2015-02-25 00:00:00+05:30,994.7774366485714,1000.428918814297,972.2868163417342,979.1493530273438,2760175,0.0,0.0,LT
2015-02-26 00:00:00+05:30,979.7835935724368,980.7928584063637,963.059870422439,967.7020874023438,2867676,0.0,0.0,LT
2015-02-27 00:00:00+05:30,981.9749155086041,1017.8445739293264,980.3602819493487,1014.3556518554688,6404554,0.0,0.0,LT
2015-03-02 00:00:00+05:30,1027.6483438530627,1066.8627939679254,1027.6483438530627,1064.6136474609375,7276993,0.0,0.0,LT
2015-03-03 00:00:00+05:30,1066.8628259006457,1072.052969206767,1054.2333927140949,1067.8143310546875,3566704,0.0,0.0,LT
2015-03-04 00:00:00+05:30,1078.3961885197268,1092.121259525366,1047.832087868994,1059.884765625,4956996,0.0,0.0,LT
2015-03-05 00:00:00+05:30,1062.3933409611434,1064.8154497910432,1035.1450917965267,1053.0511474609375,2831550,0.0,0.0,LT
2015-03-09 00:00:00+05:30,1047.9473828431026,1050.4847997692461,1012.0777264666413,1016.2875366210938,2366515,0.0,0.0,LT
2015-03-10 00:00:00+05:30,1020.1515114618555,1032.0311232424608,994.2296226483534,1010.607421875,2668429,0.0,0.0,LT
2015-03-11 00:00:00+05:30,1017.758209887678,1018.1330676337705,998.9295804732428,1003.2546997070312,2817523,0.0,0.0,LT
2015-03-12 00:00:00+05:30,1009.1945770402311,1017.844816573701,1003.5142671590852,1007.6952514648438,2488366,0.0,0.0,LT
2015-03-13 00:00:00+05:30,1018.5943362711415,1020.3532109317795,970.6719973529736,975.8333129882812,3480124,0.0,0.0,LT
2015-03-16 00:00:00+05:30,979.2069588796448,986.0694952265752,963.8094927304421,968.7113647460938,1994878,0.0,0.0,LT
2015-03-17 00:00:00+05:30,978.0535407633662,993.6239691542592,970.6720113805986,989.3854370117188,2178091,0.0,0.0,LT
2015-03-18 00:00:00+05:30,994.8060964421801,996.218940347582,976.1504324554107,979.8123168945312,1931079,0.0,0.0,LT
2015-03-19 00:00:00+05:30,992.49952301839,1002.8221546612475,963.0598861123538,970.210693359375,3146062,0.0,0.0,LT
2015-03-20 00:00:00+05:30,970.6719527015524,978.8896782999681,953.2849965015431,963.2615966796875,2528511,0.0,0.0,LT
2015-03-23 00:00:00+05:30,970.1530615583767,974.5934891024824,959.0230600160264,964.703369140625,1682382,0.0,0.0,LT
2015-03-24 00:00:00+05:30,965.1070076813189,973.9014866763779,954.9862714980417,964.2997436523438,2093748,0.0,0.0,LT
2015-03-25 00:00:00+05:30,964.7899379289349,967.0101516594033,937.8876125917872,941.5784301757812,2524261,0.0,0.0,LT
2015-03-26 00:00:00+05:30,935.3791423791503,960.1764571250094,930.4484431620001,942.5587768554688,5232288,0.0,0.0,LT
2015-03-27 00:00:00+05:30,951.583827751326,972.056022348571,946.9126781441095,967.5291137695312,4774842,0.0,0.0,LT
2015-03-30 00:00:00+05:30,974.5933981077467,999.9674635218953,970.8450322216154,996.9398803710938,3359008,0.0,0.0,LT
2015-03-31 00:00:00+05:30,1000.5730550053357,1007.4644187850993,986.8480872176168,991.6921997070312,2813583,0.0,0.0,LT
2015-04-01 00:00:00+05:30,992.8453361891146,1002.908416244783,990.7404312800937,1000.1114501953125,1500330,0.0,0.0,LT
2015-04-06 00:00:00+05:30,1001.4377745045612,1017.4407110250136,993.1623961848567,1013.75,2732079,0.0,0.0,LT
2015-04-07 00:00:00+05:30,1020.8722127019367,1028.0519524320707,1008.1852322501929,1020.5551147460938,2142483,0.0,0.0,LT
2015-04-08 00:00:00+05:30,1023.5538359948025,1030.6758157142754,1015.6532081745779,1026.177734375,2066943,0.0,0.0,LT
2015-04-09 00:00:00+05:30,1029.3783523795903,1031.1084000306485,1012.4239065179664,1021.189453125,1702879,0.0,0.0,LT
2015-04-10 00:00:00+05:30,1020.7279781419404,1025.3414731280575,1009.1942934735051,1017.2678833007812,1415592,0.0,0.0,LT
2015-04-13 00:00:00+05:30,1026.6390075060167,1042.0651932591986,1021.4488652502813,1040.046875,2358313,0.0,0.0,LT
2015-04-15 00:00:00+05:30,1040.33529148723,1049.5334556524697,1019.5170653816193,1030.9066162109375,2280493,0.0,0.0,LT
2015-04-16 00:00:00+05:30,1031.108527800917,1031.108527800917,1003.4277619539126,1011.67431640625,2251882,0.0,0.0,LT
2015-04-17 00:00:00+05:30,1015.0187371966053,1018.6517941644478,997.7182647903012,1003.2832641601562,1497997,0.0,0.0,LT
2015-04-20 00:00:00+05:30,1004.5235426202983,1004.5235426202983,962.4832935751656,979.4666748046875,2375331,0.0,0.0,LT
2015-04-21 00:00:00+05:30,979.2069589942433,992.1246620495383,968.8266732098521,973.8726806640625,2067291,0.0,0.0,LT
2015-04-22 00:00:00+05:30,977.361764896725,1010.3479836946334,972.1427940524973,1006.6571655273438,2776149,0.0,0.0,LT
2015-04-23 00:00:00+05:30,1012.0777685793742,1016.3452330787572,987.8859311170553,994.25830078125,2547232,0.0,0.0,LT
2015-04-24 00:00:00+05:30,993.0471979277862,995.2385842401948,963.0597451510998,968.0191650390625,2187252,0.0,0.0,LT
2015-04-27 00:00:00+05:30,968.7976620208169,977.9668916025139,955.8511343381645,961.7333374023438,2775021,0.0,0.0,LT
2015-04-28 00:00:00+05:30,971.4216107541489,971.4216107541489,943.4524760480367,960.4358520507812,3310885,0.0,0.0,LT
2015-04-29 00:00:00+05:30,958.2156568155212,964.3574103263029,949.2194936887665,954.5537719726562,2125135,0.0,0.0,LT
2015-04-30 00:00:00+05:30,954.8710063846821,955.3899995674241,937.455115721574,940.7422485351562,3737527,0.0,0.0,LT
2015-05-04 00:00:00+05:30,946.1918985721303,951.7857261661718,933.1299547612208,939.5888061523438,2455548,0.0,0.0,LT
2015-05-05 00:00:00+05:30,942.8759069149962,960.1763822712347,938.1182761920306,947.1433715820312,2135422,0.0,0.0,LT
2015-05-06 00:00:00+05:30,947.2012214638256,948.0085912264309,898.5869179056454,902.3064575195312,4843735,0.0,0.0,LT
2015-05-07 00:00:00+05:30,899.624653051964,914.041679601687,890.1670464663584,904.7571411132812,3978019,0.0,0.0,LT
2015-05-08 00:00:00+05:30,916.3486375928902,931.3423139952246,912.0523454130673,923.4129638671875,3842286,0.0,0.0,LT
2015-05-11 00:00:00+05:30,929.2083975380144,941.1457665944356,927.1612522580778,931.5151977539062,3087799,0.0,0.0,LT
2015-05-12 00:00:00+05:30,931.2845026761033,931.2845026761033,896.7412085329677,899.2786254882812,3287785,0.0,0.0,LT
2015-05-13 00:00:00+05:30,905.4203621345114,919.8086686639393,900.0860839408455,916.7522583007812,2439559,0.0,0.0,LT
2015-05-14 00:00:00+05:30,914.7050691478307,918.0210291111449,905.6223187034644,909.3418579101562,1777146,0.0,0.0,LT
2015-05-15 00:00:00+05:30,915.1087026375101,923.8454219321683,908.5633699383151,918.0498046875,2762061,0.0,0.0,LT
2015-05-18 00:00:00+05:30,921.1925552186955,932.0918323518235,916.3484437810507,929.81396484375,1792155,0.0,0.0,LT
2015-05-19 00:00:00+05:30,931.3133131091661,942.8758246214094,927.8820454234094,934.6292724609375,2281797,0.0,0.0,LT
2015-05-20 00:00:00+05:30,938.8103423303843,943.1354611919567,927.3054839211129,929.9293823242188,1442643,0.0,0.0,LT
2015-05-21 00:00:00+05:30,934.2257431346343,946.3360768419351,928.0840950161063,944.7789916992188,2451279,0.0,0.0,LT
2015-05-22 00:00:00+05:30,945.7594812780077,958.4464630397068,941.6073243991862,953.515869140625,2647665,0.0,0.0,LT
2015-05-25 00:00:00+05:30,951.4108550402411,951.4108550402411,937.1091355028609,940.13671875,1397434,0.0,0.0,LT
2015-05-26 00:00:00+05:30,943.8561026503044,943.8561026503044,927.5937215214037,933.3028564453125,2059530,0.0,0.0,LT
2015-05-27 00:00:00+05:30,934.2257289257697,949.1618562146808,928.0264267249433,943.106689453125,1575588,0.0,0.0,LT
2015-05-28 00:00:00+05:30,944.0868484657335,946.2494076267812,925.5753209284233,938.1181640625,2633245,0.0,0.0,LT
2015-05-29 00:00:00+05:30,940.2809139125957,962.9156691906556,937.5128798625807,954.0924682617188,4191568,0.0,0.0,LT
2015-06-01 00:00:00+05:30,965.3665258229117,985.5504489561845,947.4894031352095,983.5608520507812,5386807,0.0,0.0,LT
2015-06-02 00:00:00+05:30,986.7038245669968,990.6252589338446,961.3298623329773,965.1070556640625,4373604,0.0,0.0,LT
2015-06-03 00:00:00+05:30,965.9432265600642,973.1806206497722,948.0661028836466,953.631103515625,3209997,0.0,0.0,LT
2015-06-04 00:00:00+05:30,956.1395665263462,968.826545616274,948.9598275668831,958.705810546875,1967170,0.0,0.0,LT
2015-06-05 00:00:00+05:30,957.2929461979347,982.6670122280213,956.5721634451086,970.9027099609375,2404830,0.0,0.0,LT
2015-06-08 00:00:00+05:30,970.9605171520767,983.8205675088444,963.6942951499069,968.1058959960938,2129532,0.0,0.0,LT
