Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2015-01-01 00:00:00+05:30,145.69957358510388,147.18064230210206,143.84824475111517,146.67152404785156,2350082,0.0,0.0,HINDALCO
2015-01-02 00:00:00+05:30,147.08807442480722,149.2171054697966,146.57897028048848,148.19888305664062,2923839,0.0,0.0,HINDALCO
2015-01-05 00:00:00+05:30,149.03197730356146,149.91135571119426,143.94082279940253,145.1904754638672,4830121,0.0,0.0,HINDALCO
2015-01-06 00:00:00+05:30,144.68130640100998,144.68130640100998,139.9141276549201,141.9968719482422,7054029,0.0,0.0,HINDALCO
2015-01-07 00:00:00+05:30,142.3671848472004,143.01514709001867,135.79496208192975,137.8314208984375,6638158,0.0,0.0,HINDALCO
2015-01-08 00:00:00+05:30,139.49761358325074,141.81177443939134,137.50744089677664,141.21009826660156,3540099,0.0,0.0,HINDALCO
2015-01-09 00:00:00+05:30,141.71922486249298,143.70939766668505,140.79356046528406,143.4779815673828,3743205,0.0,0.0,HINDALCO
2015-01-12 00:00:00+05:30,143.66313612297674,143.66313612297674,139.31251553902098,139.867919921875,4659450,0.0,0.0,HINDALCO
2015-01-13 00:00:00+05:30,140.79355302261445,142.92256972403604,139.54390050263478,140.42327880859375,4324660,0.0,0.0,HINDALCO
2015-01-14 00:00:00+05:30,139.72904059335727,140.09931483399922,130.333552432662,131.58319091796875,13580758,0.0,0.0,HINDALCO
2015-01-15 00:00:00+05:30,132.87914633365997,134.91560547823886,128.06569359433175,131.35179138183594,10860317,0.0,0.0,HINDALCO
2015-01-16 00:00:00+05:30,130.98151594056088,132.7402726956092,127.51027435203012,128.2508087158203,9096928,0.0,0.0,HINDALCO
2015-01-19 00:00:00+05:30,130.4723946295061,131.16664293096625,129.13018407158674,129.82443237304688,8541810,0.0,0.0,HINDALCO
2015-01-20 00:00:00+05:30,130.5186637560728,134.40645091539304,130.5186637560728,133.94361877441406,8856169,0.0,0.0,HINDALCO
2015-01-21 00:00:00+05:30,134.82297376201726,135.4709499472325,130.05580918201915,132.5550994873047,8871757,0.0,0.0,HINDALCO
2015-01-22 00:00:00+05:30,132.41631515152739,134.12878607425864,130.6112721250723,132.7865753173828,6918171,0.0,0.0,HINDALCO
2015-01-23 00:00:00+05:30,134.77674345776626,135.3784196731732,131.53691802969033,134.0362091064453,6943971,0.0,0.0,HINDALCO
2015-01-27 00:00:00+05:30,129.50044762724522,133.75850963927152,128.66735529314008,131.9071807861328,7886739,0.0,0.0,HINDALCO
2015-01-28 00:00:00+05:30,131.21294139165823,132.46259410233884,129.269040313826,129.73187255859375,7496686,0.0,0.0,HINDALCO
2015-01-29 00:00:00+05:30,129.50045968970133,132.27745322807536,127.97311889340342,131.8146209716797,10636771,0.0,0.0,HINDALCO
2015-01-30 00:00:00+05:30,132.3699871955055,132.46255926992393,128.29707016237307,129.31529235839844,7570814,0.0,0.0,HINDALCO
2015-02-02 00:00:00+05:30,129.59302051957832,134.86930495868606,129.13018830343697,134.4527587890625,7296741,0.0,0.0,HINDALCO
2015-02-03 00:00:00+05:30,135.00816267353383,137.46116776155904,132.27744130727544,135.5635528564453,6262548,0.0,0.0,HINDALCO
2015-02-04 00:00:00+05:30,136.07267609334136,142.36719726814115,135.14701163012134,141.07125854492188,8349284,0.0,0.0,HINDALCO
2015-02-05 00:00:00+05:30,140.9787060803698,142.45976080466505,135.84126528391087,137.0446319580078,6672029,0.0,0.0,HINDALCO
2015-02-06 00:00:00+05:30,136.99831925426062,138.8496478928317,134.82300245413296,136.35035705566406,5623571,0.0,0.0,HINDALCO
2015-02-09 00:00:00+05:30,135.42472705001944,137.92401852045245,134.68419258205256,135.65614318847656,9737189,0.0,0.0,HINDALCO
2015-02-10 00:00:00+05:30,137.46115339266194,142.27460509733328,135.65611076897477,138.10911560058594,8706407,0.0,0.0,HINDALCO
2015-02-11 00:00:00+05:30,138.43309805766467,140.23814060690978,136.11893732157705,138.71080017089844,6154345,0.0,0.0,HINDALCO
2015-02-12 00:00:00+05:30,140.51586388644202,141.9969185059238,137.97028669329822,141.4415283203125,10713094,0.0,0.0,HINDALCO
2015-02-13 00:00:00+05:30,141.62663925152734,144.4962042587178,140.70097494269382,142.13575744628906,5666609,0.0,0.0,HINDALCO
2015-02-16 00:00:00+05:30,145.32932258152232,146.25498705656386,139.0810873749919,139.7290496826172,4949268,0.0,0.0,HINDALCO
2015-02-18 00:00:00+05:30,139.77533789188627,141.1175485765403,138.4794132566036,140.37701416015625,3717870,0.0,0.0,HINDALCO
2015-02-19 00:00:00+05:30,139.77530292968748,146.06982270771562,138.9422107474625,144.63504028320312,8185032,0.0,0.0,HINDALCO
2015-02-20 00:00:00+05:30,146.2549914660923,148.7542827991533,143.66312803292857,144.91278076171875,6630757,0.0,0.0,HINDALCO
2015-02-23 00:00:00+05:30,149.58736078985544,149.77249083022446,142.73743630006894,143.33912658691406,6743403,0.0,0.0,HINDALCO
2015-02-24 00:00:00+05:30,143.4779697438013,145.23672630375737,140.14557253865476,142.2283172607422,6455384,0.0,0.0,HINDALCO
2015-02-25 00:00:00+05:30,143.10770966523685,143.89451586331546,140.93239286124998,142.2283172607422,3479311,0.0,0.0,HINDALCO
2015-02-26 00:00:00+05:30,141.7192216669808,142.55231395587697,136.99832769785579,138.6182403564453,9010829,0.0,0.0,HINDALCO
2015-02-27 00:00:00+05:30,139.35877366374842,144.21851160399376,138.66452538657052,143.6168212890625,6534491,0.0,0.0,HINDALCO
2015-03-02 00:00:00+05:30,142.7374635299786,145.69958711451457,142.08950120281753,144.91278076171875,4452819,0.0,0.0,HINDALCO
2015-03-03 00:00:00+05:30,145.7921595205952,147.45835845430588,144.5425067891823,146.9029541015625,3718817,0.0,0.0,HINDALCO
2015-03-04 00:00:00+05:30,148.10630163046784,148.10630163046784,140.9786886894051,141.71922302246094,5559004,0.0,0.0,HINDALCO
2015-03-05 00:00:00+05:30,141.67294810695023,142.5523265170543,135.98010321613586,137.09091186523438,8404364,0.0,0.0,HINDALCO
2015-03-09 00:00:00+05:30,138.29427909934685,138.71083944941228,129.59303791754814,130.3335723876953,8031261,0.0,0.0,HINDALCO
2015-03-10 00:00:00+05:30,131.99975516471497,131.99975516471497,126.49204043162402,127.78797912597656,6588296,0.0,0.0,HINDALCO
2015-03-11 00:00:00+05:30,128.52850165068153,128.52850165068153,117.7445034142846,120.66035461425781,21561044,0.0,0.0,HINDALCO
2015-03-12 00:00:00+05:30,121.95629391709308,125.6126657485272,119.50328872150939,124.87213134765625,14242872,0.0,0.0,HINDALCO
2015-03-13 00:00:00+05:30,126.53831793315594,126.58460397706385,121.3083198354645,121.90999603271484,6690050,0.0,0.0,HINDALCO
2015-03-16 00:00:00+05:30,121.26204009282831,121.63230021429682,113.9492896976792,117.37425231933594,10785285,0.0,0.0,HINDALCO
2015-03-17 00:00:00+05:30,118.48502967877096,124.7332636657374,117.37423535043573,124.27043151855469,9699896,0.0,0.0,HINDALCO
2015-03-18 00:00:00+05:30,124.0390329353786,124.77956730019496,122.00257402552229,123.25221252441406,4154051,0.0,0.0,HINDALCO
2015-03-19 00:00:00+05:30,124.03903504942613,126.07549399399063,121.53974388452795,122.46540832519531,4626972,0.0,0.0,HINDALCO
2015-03-20 00:00:00+05:30,122.32655913579669,124.96470863455622,120.84550439706179,122.23400115966797,4836454,0.0,0.0,HINDALCO
2015-03-23 00:00:00+05:30,122.14142625731645,126.63090466990371,122.14142625731645,125.79779815673828,6306085,0.0,0.0,HINDALCO
2015-03-24 00:00:00+05:30,125.70523270139304,125.79779066989008,122.18770503458467,122.97452545166016,4386125,0.0,0.0,HINDALCO
2015-03-25 00:00:00+05:30,123.11336218763971,124.4555727098947,122.51168599216876,123.02079010009766,2895061,0.0,0.0,HINDALCO
2015-03-26 00:00:00+05:30,122.55794989158358,123.48361420836144,118.9941507466987,119.91981506347656,7955596,0.0,0.0,HINDALCO
2015-03-27 00:00:00+05:30,121.26203727108825,124.45557664912555,120.38265890967479,123.99274444580078,5241353,0.0,0.0,HINDALCO
2015-03-30 00:00:00+05:30,124.27042854104562,124.6869746386264,120.61405749081189,121.40086364746094,3651285,0.0,0.0,HINDALCO
2015-03-31 00:00:00+05:30,123.11337096931399,123.52991714393053,118.85530887996642,119.41071319580078,8516432,0.0,0.0,HINDALCO
2015-04-01 00:00:00+05:30,119.41070993883903,123.02079551974087,118.02221331164323,122.37283325195312,7180617,0.0,0.0,HINDALCO
2015-04-06 00:00:00+05:30,123.48362987061536,125.05727070834638,122.1877053125622,124.68699645996094,5542921,0.0,0.0,HINDALCO
2015-04-07 00:00:00+05:30,124.96468696083801,127.32513387277946,124.22415265764815,126.76972961425781,6514199,0.0,0.0,HINDALCO
2015-04-08 00:00:00+05:30,127.04743419225368,128.5747747458509,126.02919774017732,127.69539642333984,6176434,0.0,0.0,HINDALCO
2015-04-09 00:00:00+05:30,128.29709009755558,130.3798349749541,126.44576131764579,129.5004425048828,6142066,0.0,0.0,HINDALCO
2015-04-10 00:00:00+05:30,128.6673453268822,128.8524753729527,126.86230265978982,127.64910888671875,4860480,0.0,0.0,HINDALCO
2015-04-13 00:00:00+05:30,127.74170526209576,128.62108374153232,125.05728377233791,125.98294830322266,5017864,0.0,0.0,HINDALCO
2015-04-15 00:00:00+05:30,125.89036658353271,127.18629117796746,124.59444198909796,125.10354614257812,8714291,0.0,0.0,HINDALCO
2015-04-16 00:00:00+05:30,125.75151966052489,127.6491204604462,125.33495936345103,126.95487213134766,5457847,0.0,0.0,HINDALCO
2015-04-17 00:00:00+05:30,127.74169004709861,131.16664557853025,127.37142992865341,129.36160278320312,8674061,0.0,0.0,HINDALCO
2015-04-20 00:00:00+05:30,130.42610367795427,131.1666379965569,127.00114834449923,127.97309875488281,5669966,0.0,0.0,HINDALCO
2015-04-21 00:00:00+05:30,128.11195781999325,128.9913503717494,123.76133760798906,124.31674194335938,6236971,0.0,0.0,HINDALCO
2015-04-22 00:00:00+05:30,123.57620805079358,125.42753701035603,122.7431156687981,124.64071655273438,6263990,0.0,0.0,HINDALCO
2015-04-23 00:00:00+05:30,125.42752484934135,126.81602143438941,123.85389821119041,125.01097869873047,6782890,0.0,0.0,HINDALCO
2015-04-24 00:00:00+05:30,124.82583275416391,125.70521098783796,120.42892746127775,121.40086364746094,7487405,0.0,0.0,HINDALCO
2015-04-27 00:00:00+05:30,122.18771043899436,123.06708886346212,118.71646866515928,120.3826675415039,4805160,0.0,0.0,HINDALCO
2015-04-28 00:00:00+05:30,121.16946875782989,122.60425145539847,119.96611629327398,121.58602905273438,6154792,0.0,0.0,HINDALCO
2015-04-29 00:00:00+05:30,121.63230493967475,121.63230493967475,119.13301371136998,120.89178466796875,7223085,0.0,0.0,HINDALCO
2015-04-30 00:00:00+05:30,120.3363755987532,121.16946793386033,117.60566836199283,119.04045104980469,11618447,0.0,0.0,HINDALCO
