Date,Symbol,Market Cap,Current Price,High,Low,Stock P/E,Book Value,Dividend Yield,ROCE,ROE,Face Value,EPS,Industry PE,Debt to equity,PEG Ratio,Reserves,OPM,Promoter holding,Price to book value,Sales growth,Profit growth,Dividend Payout,Debt,Sector,Volume,Free Cash Flow
,,,TECHM.NS,TECHM.NS,TECHM.NS,,,,,,,,,,,,,,,,,,,,TECHM.NS,
2015-01-01,TECHM,1337730400256.0,509.6706237792969,513.3833002879877,506.9597570154848,29.567684,309.254,2.96,,,,51.12,,7.287,,,,,4.887568,,,,,Technology,489388,
2015-01-02,TECHM,1337730400256.0,512.165283203125,514.4734401031678,508.18739577964686,29.567684,309.254,2.96,,,,51.12,,7.287,,,,,4.887568,,,,,Technology,1025204,
2015-01-05,TECHM,1337730400256.0,503.6202392578125,514.610986325835,501.90139885078923,29.567684,309.254,2.96,,,,51.12,,7.287,,,,,4.887568,,,,,Technology,770804,
2015-01-06,TECHM,1337730400256.0,498.2182312011719,504.6516060939618,494.11267678895683,29.567684,309.254,2.96,,,,51.12,,7.287,,,,,4.887568,,,,,Technology,1959932,
2015-01-07,TECHM,1337730400256.0,495.8903503417969,505.7908998839713,493.6902442075526,29.567684,309.254,2.96,,,,51.12,,7.287,,,,,4.887568,,,,,Technology,1331532,
2015-01-08,TECHM,1337730400256.0,504.19000244140625,506.79281848041813,496.597656348836,29.567684,309.254,2.96,,,,51.12,,7.287,,,,,4.887568,,,,,Technology,1760940,
2015-01-09,TECHM,1337730400256.0,526.5250854492188,528.4010387933382,504.45515330848406,29.567684,309.254,2.96,,,,51.12,,7.287,,,,,4.887568,,,,,Technology,3004040,
2015-01-12,TECHM,1337730400256.0,540.9927368164062,541.9749313276924,527.4384525606575,29.567684,309.254,2.96,,,,51.12,,7.287,,,,,4.887568,,,,,Technology,3457052,
2015-01-13,TECHM,1337730400256.0,542.3875732421875,544.5680166881872,537.2604977547127,29.567684,309.254,2.96,,,,51.12,,7.287,,,,,4.887568,,,,,Technology,3020512,
2015-01-14,TECHM,1337730400256.0,548.3690185546875,549.2333305275255,540.5016310514021,29.567684,309.254,2.96,,,,51.12,,7.287,,,,,4.887568,,,,,Technology,1642216,
2015-01-15,TECHM,1337730400256.0,546.4537353515625,550.0289136988621,543.5660931463865,29.567684,309.254,2.96,,,,51.12,,7.287,,,,,4.887568,,,,,Technology,2348088,
2015-01-16,TECHM,1337730400256.0,553.3585205078125,553.947837176656,544.2536067494086,29.567684,309.254,2.96,,,,51.12,,7.287,,,,,4.887568,,,,,Technology,3840948,
2015-01-19,TECHM,1337730400256.0,550.0780639648438,553.9577324813354,546.7091558036309,29.567684,309.254,2.96,,,,51.12,,7.287,,,,,4.887568,,,,,Technology,1066204,
2015-01-20,TECHM,1337730400256.0,550.382568359375,553.9479155266731,549.0566056669339,29.567684,309.254,2.96,,,,51.12,,7.287,,,,,4.887568,,,,,Technology,1248036,
2015-01-21,TECHM,1337730400256.0,549.341552734375,553.1524493824747,547.6325433707165,29.567684,309.254,2.96,,,,51.12,,7.287,,,,,4.887568,,,,,Technology,2102312,
2015-01-22,TECHM,1337730400256.0,541.7982177734375,551.0111841647533,540.0106043739419,29.567684,309.254,2.96,,,,51.12,,7.287,,,,,4.887568,,,,,Technology,2468964,
2015-01-23,TECHM,1337730400256.0,546.2474975585938,550.8147022041884,542.171390186719,29.567684,309.254,2.96,,,,51.12,,7.287,,,,,4.887568,,,,,Technology,1997508,
2015-01-27,TECHM,1337730400256.0,553.2996215820312,553.9380480221242,542.2695962697575,29.567684,309.254,2.96,,,,51.12,,7.287,,,,,4.887568,,,,,Technology,1976488,
