Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2015-01-01 00:00:00+05:30,587.8213436261681,595.6089094307071,587.8213436261681,589.6040649414062,596787,0.0,0.0,CIPLA
2015-01-02 00:00:00+05:30,593.9200574601201,598.1891396266965,590.4953770340051,591.2460327148438,688999,0.0,0.0,CIPLA
2015-01-05 00:00:00+05:30,587.3523284767476,598.6114785433946,587.3523284767476,593.920166015625,1282895,0.0,0.0,CIPLA
2015-01-06 00:00:00+05:30,592.0436013674419,592.9818638101796,572.8092212913206,576.4215087890625,1615490,0.0,0.0,CIPLA
2015-01-07 00:00:00+05:30,576.4214118227926,579.6584281591018,567.1795512233012,574.1696166992188,813936,0.0,0.0,CIPLA
2015-01-08 00:00:00+05:30,577.0313016946388,583.1300065092976,574.216514857104,580.0337524414062,1273014,0.0,0.0,CIPLA
2015-01-09 00:00:00+05:30,585.4757128618893,601.8953041681121,582.6609257808225,593.3101806640625,2151608,0.0,0.0,CIPLA
2015-01-12 00:00:00+05:30,591.9497832657914,597.6731611169429,587.3053728366802,591.8090209960938,1094136,0.0,0.0,CIPLA
2015-01-13 00:00:00+05:30,592.0435289789425,605.460668816193,589.4164059138915,597.1101684570312,1261489,0.0,0.0,CIPLA
2015-01-14 00:00:00+05:30,599.3620532167972,602.2237422913317,590.2139941520909,592.4189453125,1033679,0.0,0.0,CIPLA
2015-01-15 00:00:00+05:30,599.4558826119327,600.48794836639,593.5447835566063,598.6583251953125,1229115,0.0,0.0,CIPLA
2015-01-16 00:00:00+05:30,602.083006955456,609.8705735956634,599.549686965583,607.3841552734375,1245788,0.0,0.0,CIPLA
2015-01-19 00:00:00+05:30,611.7470546453943,620.7074486703148,608.9322675841426,617.18896484375,1536486,0.0,0.0,CIPLA
2015-01-20 00:00:00+05:30,621.082778861952,625.3049594697599,616.7667376582211,620.9420166015625,1537603,0.0,0.0,CIPLA
2015-01-21 00:00:00+05:30,622.0679318572776,622.8654319400429,601.4261603627676,603.7249145507812,1541897,0.0,0.0,CIPLA
2015-01-22 00:00:00+05:30,603.7718529026607,616.626059204181,601.7545658408667,614.3742065429688,1642285,0.0,0.0,CIPLA
2015-01-23 00:00:00+05:30,619.1592611423149,644.1170132575938,614.1864255686933,635.8134155273438,2255956,0.0,0.0,CIPLA
2015-01-27 00:00:00+05:30,644.5863465980312,666.1663844026233,640.8332965450587,663.3984985351562,2067849,0.0,0.0,CIPLA
2015-01-28 00:00:00+05:30,663.2576540365209,663.3514573613188,649.7935554427573,660.1144409179688,1379608,0.0,0.0,CIPLA
2015-01-29 00:00:00+05:30,656.7367079948667,667.948953927399,644.1170686130707,654.3910522460938,2245977,0.0,0.0,CIPLA
2015-01-30 00:00:00+05:30,655.8453731009141,659.4107585256044,648.526938330868,652.7960205078125,1061983,0.0,0.0,CIPLA
2015-02-02 00:00:00+05:30,654.9071182700733,662.8823482203535,648.5738474272036,652.5614624023438,878717,0.0,0.0,CIPLA
2015-02-03 00:00:00+05:30,652.2331372710341,656.549121450586,630.559241238086,635.5789794921875,772717,0.0,0.0,CIPLA
2015-02-04 00:00:00+05:30,638.3938206546558,645.524592666851,625.445752488147,636.1419677734375,1326140,0.0,0.0,CIPLA
2015-02-05 00:00:00+05:30,634.7813204646901,634.7813204646901,616.6728703025092,621.5049438476562,913021,0.0,0.0,CIPLA
2015-02-06 00:00:00+05:30,630.5122609339865,640.5516789230885,605.7890724187413,614.6087036132812,1572398,0.0,0.0,CIPLA
2015-02-09 00:00:00+05:30,609.8704695708278,615.500043136097,587.5867408749707,590.77685546875,1213162,0.0,0.0,CIPLA
2015-02-10 00:00:00+05:30,591.1053965506819,603.115145535137,584.9597884050233,600.6287841796875,1834808,0.0,0.0,CIPLA
2015-02-11 00:00:00+05:30,600.6286867590723,601.2385229471928,592.0904647224647,597.1571044921875,1671824,0.0,0.0,CIPLA
2015-02-12 00:00:00+05:30,601.426159242948,624.4604882098535,593.9669621951954,619.863037109375,4022095,0.0,0.0,CIPLA
2015-02-13 00:00:00+05:30,620.1914024081468,658.5193958226417,618.3148777412538,626.0555419921875,6373168,0.0,0.0,CIPLA
2015-02-16 00:00:00+05:30,628.9171989976978,636.9862890193531,626.7592071927962,630.0900268554688,1056625,0.0,0.0,CIPLA
2015-02-18 00:00:00+05:30,631.169006090517,641.7713577104067,626.336932756519,635.8134155273438,975390,0.0,0.0,CIPLA
2015-02-19 00:00:00+05:30,640.8331104157214,649.2774705822537,630.6060290850172,640.3170776367188,1803177,0.0,0.0,CIPLA
2015-02-20 00:00:00+05:30,643.8356338796976,647.4010193444285,631.9665922849208,634.2184448242188,1323954,0.0,0.0,CIPLA
2015-02-23 00:00:00+05:30,636.141855494222,642.0997983431619,624.8827076093685,627.8382568359375,1030305,0.0,0.0,CIPLA
2015-02-24 00:00:00+05:30,631.4505905847616,637.643099472704,628.6358034053346,635.485107421875,745543,0.0,0.0,CIPLA
2015-02-25 00:00:00+05:30,637.596139803159,642.8973447489493,629.99623801688,634.5936889648438,865007,0.0,0.0,CIPLA
2015-02-26 00:00:00+05:30,638.4874697219076,640.3170925874391,615.6408065335821,618.737060546875,1754632,0.0,0.0,CIPLA
2015-02-27 00:00:00+05:30,621.5051073263919,635.2037170170049,614.9372697796873,628.4951171875,1632882,0.0,0.0,CIPLA
2015-03-02 00:00:00+05:30,641.3492098216211,680.2401951933123,639.2850212241885,672.6871948242188,2226858,0.0,0.0,CIPLA
2015-03-03 00:00:00+05:30,675.5488885831155,693.0944058927691,670.9513801845737,686.7142333984375,2346080,0.0,0.0,CIPLA
2015-03-04 00:00:00+05:30,690.5610330165739,701.351049157458,677.4253611928891,682.16357421875,1975785,0.0,0.0,CIPLA
2015-03-05 00:00:00+05:30,684.9314788550118,700.319003478549,680.2401673560049,693.844970703125,1863532,0.0,0.0,CIPLA
2015-03-09 00:00:00+05:30,693.8449096456079,696.6596962973142,684.9783202393368,688.8721313476562,886869,0.0,0.0,CIPLA
2015-03-10 00:00:00+05:30,694.3141843290974,706.3708334069339,680.2402481602643,684.41552734375,2224099,0.0,0.0,CIPLA
2015-03-11 00:00:00+05:30,688.6845332902677,691.9215497025906,668.4180903672669,673.390869140625,1656569,0.0,0.0,CIPLA
2015-03-12 00:00:00+05:30,674.7513472815249,683.0549456230328,667.1044867279894,675.7365112304688,1970544,0.0,0.0,CIPLA
2015-03-13 00:00:00+05:30,680.2402067555693,682.7266249008509,657.8157135846933,660.3959350585938,1031988,0.0,0.0,CIPLA
2015-03-16 00:00:00+05:30,662.5540869074357,664.102185671362,641.3962217307919,650.8258056640625,2758251,0.0,0.0,CIPLA
2015-03-17 00:00:00+05:30,655.2824586369171,671.795853354477,653.6404994981317,666.6823120117188,1832519,0.0,0.0,CIPLA
2015-03-18 00:00:00+05:30,669.9193370636548,676.2995097727677,664.3366644680596,667.9959106445312,1470026,0.0,0.0,CIPLA
2015-03-19 00:00:00+05:30,671.7957725022412,681.9289933715041,662.0378221736278,666.4945678710938,1697308,0.0,0.0,CIPLA
2015-03-20 00:00:00+05:30,669.7785834114673,674.0477230945683,650.9195323013175,656.5960083007812,1874430,0.0,0.0,CIPLA
2015-03-23 00:00:00+05:30,660.0674842749397,668.3241805139661,651.1539930160741,658.0032958984375,825791,0.0,0.0,CIPLA
2015-03-24 00:00:00+05:30,657.4873859817735,669.8724612881289,655.3762955522923,666.40087890625,976875,0.0,0.0,CIPLA
2015-03-25 00:00:00+05:30,670.2945573842989,674.0945079474674,662.6945989909802,667.5266723632812,1175071,0.0,0.0,CIPLA
2015-03-26 00:00:00+05:30,666.635443405012,672.9687146829625,654.0627041834687,657.675048828125,2634979,0.0,0.0,CIPLA
2015-03-27 00:00:00+05:30,663.3514007656306,665.2279252373863,644.773819948646,651.1539916992188,2072818,0.0,0.0,CIPLA
2015-03-30 00:00:00+05:30,652.1861422523175,667.0576349893952,652.1861422523175,658.8478393554688,1612745,0.0,0.0,CIPLA
2015-03-31 00:00:00+05:30,661.4749004543133,673.3908427385893,657.0181546711106,668.4649658203125,2267378,0.0,0.0,CIPLA
2015-04-01 00:00:00+05:30,669.9193319230565,672.2649878471568,660.3959459644129,665.7909545898438,1693796,0.0,0.0,CIPLA
2015-04-06 00:00:00+05:30,669.9193833180258,693.4697476959373,667.6206288826533,690.2327880859375,2457940,0.0,0.0,CIPLA
2015-04-07 00:00:00+05:30,694.3142224232699,698.7240674515197,677.8008259859473,683.2427368164062,1652776,0.0,0.0,CIPLA
2015-04-08 00:00:00+05:30,686.8080509404525,700.0375273755423,679.8648865350782,691.2178955078125,2259141,0.0,0.0,CIPLA
2015-04-09 00:00:00+05:30,695.9092364363019,696.0499414366935,671.1390860661793,675.0328979492188,1409699,0.0,0.0,CIPLA
2015-04-10 00:00:00+05:30,666.1662079998663,671.7488799287548,651.1540117632495,657.8626098632812,2038210,0.0,0.0,CIPLA
2015-04-13 00:00:00+05:30,658.6601399147804,670.4822220833793,648.3392545315004,668.4180908203125,1497566,0.0,0.0,CIPLA
2015-04-15 00:00:00+05:30,669.4032263913919,672.734045988566,647.4947680788541,650.1219482421875,1604656,0.0,0.0,CIPLA
2015-04-16 00:00:00+05:30,652.4676177286462,652.4676177286462,631.4505195788129,636.9393310546875,1787533,0.0,0.0,CIPLA
2015-04-17 00:00:00+05:30,637.0802084811594,646.4628330537832,630.6061746192507,638.393798828125,2231820,0.0,0.0,CIPLA
2015-04-20 00:00:00+05:30,637.8306947233607,641.6776044812053,617.8926210160113,619.2531127929688,1915626,0.0,0.0,CIPLA
2015-04-21 00:00:00+05:30,619.2531619784819,624.1790394033108,605.1792264789709,612.3099975585938,2144141,0.0,0.0,CIPLA
2015-04-22 00:00:00+05:30,614.5618029972564,626.7592128277364,605.1791800507334,616.1568603515625,1969424,0.0,0.0,CIPLA
