Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2015-01-01 00:00:00+05:30,300.8577269872421,309.7713959062979,298.52319602012864,308.07354736328125,2460188,0.0,0.0,BHARTIARTL
2015-01-02 00:00:00+05:30,308.83760695440924,311.5541649305102,307.3095574655667,309.8987731933594,2795887,0.0,0.0,BHARTIARTL
2015-01-05 00:00:00+05:30,310.91741822106763,310.91741822106763,301.87640791269064,303.0224304199219,1605267,0.0,0.0,BHARTIARTL
2015-01-06 00:00:00+05:30,302.30093009371905,302.30093009371905,295.76421954548067,300.6455383300781,3916948,0.0,0.0,BHARTIARTL
2015-01-07 00:00:00+05:30,298.77781975439683,303.9138218266798,297.54691203109815,301.3670349121094,4899318,0.0,0.0,BHARTIARTL
2015-01-08 00:00:00+05:30,302.6828842981118,308.1159702896322,299.7965277214001,306.5879211425781,7096620,0.0,0.0,BHARTIARTL
2015-01-09 00:00:00+05:30,307.7339746171767,309.7713928486863,300.47569731967076,302.04620361328125,3831782,0.0,0.0,BHARTIARTL
2015-01-12 00:00:00+05:30,301.96130688004433,301.96130688004433,294.6605728677288,296.2310791015625,2276975,0.0,0.0,BHARTIARTL
2015-01-13 00:00:00+05:30,297.0376343360725,299.0750529950166,292.28368621063385,293.98150634765625,1604173,0.0,0.0,BHARTIARTL
2015-01-14 00:00:00+05:30,294.5332571422539,295.594394456804,292.5807242398885,293.5569763183594,3415213,0.0,0.0,BHARTIARTL
2015-01-15 00:00:00+05:30,293.8116321810061,299.3296319159773,291.43464458412694,296.57061767578125,4966049,0.0,0.0,BHARTIARTL
2015-01-16 00:00:00+05:30,294.5757763593802,298.82038441926096,287.86929447495123,291.0527648925781,9779165,0.0,0.0,BHARTIARTL
2015-01-19 00:00:00+05:30,291.9440273257999,299.07496171014054,290.2461789615706,297.50445556640625,3385131,0.0,0.0,BHARTIARTL
2015-01-20 00:00:00+05:30,297.5045008257007,303.0649299122139,295.46708247867355,301.2821960449219,2891041,0.0,0.0,BHARTIARTL
2015-01-21 00:00:00+05:30,301.36710174137835,314.10092415631385,300.9426467432995,313.25201416015625,5052826,0.0,0.0,BHARTIARTL
2015-01-22 00:00:00+05:30,316.9448526307803,317.45419292478067,306.58801752570315,314.1009521484375,2502844,0.0,0.0,BHARTIARTL
2015-01-23 00:00:00+05:30,316.605183142864,329.16920347414276,315.79870158137436,326.0706481933594,6269436,0.0,0.0,BHARTIARTL
2015-01-27 00:00:00+05:30,324.8821671861088,335.3238842115809,323.94834340926906,334.6447448730469,5268554,0.0,0.0,BHARTIARTL
2015-01-28 00:00:00+05:30,334.2202616624022,335.91810986491953,315.45910370177955,317.1569519042969,4490563,0.0,0.0,BHARTIARTL
2015-01-29 00:00:00+05:30,318.17568736860227,323.0145192176664,308.20085349893617,319.02459716796875,7542171,0.0,0.0,BHARTIARTL
2015-01-30 00:00:00+05:30,323.26922274278115,323.26922274278115,310.8325439715555,317.24188232421875,5409140,0.0,0.0,BHARTIARTL
2015-02-02 00:00:00+05:30,314.1008642470305,316.9447639335054,302.6404377576372,305.0174255371094,4157252,0.0,0.0,BHARTIARTL
2015-02-03 00:00:00+05:30,305.7389958569534,317.4965638888797,305.69656761211905,315.4167175292969,4242370,0.0,0.0,BHARTIARTL
2015-02-04 00:00:00+05:30,318.3455077723173,320.29804086076416,309.8562934651775,313.20953369140625,5535031,0.0,0.0,BHARTIARTL
2015-02-05 00:00:00+05:30,314.10088621490905,315.71384950728697,305.65412928991293,309.60162353515625,8259274,0.0,0.0,BHARTIARTL
2015-02-06 00:00:00+05:30,309.7713652710978,314.1008570685512,304.76273412360206,312.6152648925781,3318996,0.0,0.0,BHARTIARTL
2015-02-09 00:00:00+05:30,309.8562624310128,310.45051657153056,299.8814567409651,302.3008728027344,3030260,0.0,0.0,BHARTIARTL
2015-02-10 00:00:00+05:30,301.6217264039766,307.1397265206496,299.6691935565492,302.34332275390625,6847286,0.0,0.0,BHARTIARTL
2015-02-11 00:00:00+05:30,303.0224404240412,306.16345285254084,295.4246225506409,302.3008728027344,3489433,0.0,0.0,BHARTIARTL
