Date,Symbol,Market Cap,Current Price,High,Low,Stock P/E,Book Value,Dividend Yield,ROCE,ROE,Face Value,EPS,Industry PE,Debt to equity,PEG Ratio,Reserves,OPM,Promoter holding,Price to book value,Sales growth,Profit growth,Dividend Payout,Debt,Sector,Volume,Free Cash Flow
,,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,,,,,,,,,,,,,,,,,,,,POWERGRID.NS,
2015-01-01,POWERGRID,2632534720512.0,49.83208084106445,50.231901498780935,49.75938931324076,17.701689,99.756,4.14,,,,15.99,,145.251,,,,,2.8374233,,,,,Utilities,778837,
2015-01-02,POWERGRID,2632534720512.0,50.43179702758789,50.64988141753845,49.85024522759857,17.701689,99.756,4.14,,,,15.99,,145.251,,,,,2.8374233,,,,,Utilities,3612848,
2015-01-05,POWERGRID,2632534720512.0,50.486324310302734,50.92248818178741,49.48677532619164,17.701689,99.756,4.14,,,,15.99,,145.251,,,,,2.8374233,,,,,Utilities,7291352,
2015-01-06,POWERGRID,2632534720512.0,49.359561920166016,50.26824286829564,48.7598334803824,17.701689,99.756,4.14,,,,15.99,,145.251,,,,,2.8374233,,,,,Utilities,8288963,
2015-01-07,POWERGRID,2632534720512.0,50.068328857421875,50.34093313508577,48.523571283993114,17.701689,99.756,4.14,,,,15.99,,145.251,,,,,2.8374233,,,,,Utilities,3256180,
2015-01-08,POWERGRID,2632534720512.0,50.286407470703125,50.486320209231785,49.52311459522153,17.701689,99.756,4.14,,,,15.99,,145.251,,,,,2.8374233,,,,,Utilities,2436600,
2015-01-09,POWERGRID,2632534720512.0,50.32277297973633,50.70441708365034,49.77756429991021,17.701689,99.756,4.14,,,,15.99,,145.251,,,,,2.8374233,,,,,Utilities,2079643,
2015-01-12,POWERGRID,2632534720512.0,49.613990783691406,50.595368202501135,49.25051839597074,17.701689,99.756,4.14,,,,15.99,,145.251,,,,,2.8374233,,,,,Utilities,3660975,
2015-01-13,POWERGRID,2632534720512.0,49.377723693847656,50.08649666363001,49.15963932392165,17.701689,99.756,4.14,,,,15.99,,145.251,,,,,2.8374233,,,,,Utilities,2850708,
2015-01-14,POWERGRID,2632534720512.0,49.45043182373047,49.75938434337705,48.996091333047225,17.701689,99.756,4.14,,,,15.99,,145.251,,,,,2.8374233,,,,,Utilities,3939014,
2015-01-15,POWERGRID,2632534720512.0,51.958396911621094,52.23100124047648,49.613997711500616,17.701689,99.756,4.14,,,,15.99,,145.251,,,,,2.8374233,,,,,Utilities,6425406,
2015-01-16,POWERGRID,2632534720512.0,53.557647705078125,54.13920429998302,51.176906403011536,17.701689,99.756,4.14,,,,15.99,,145.251,,,,,2.8374233,,,,,Utilities,8222495,
2015-01-19,POWERGRID,2632534720512.0,53.739402770996094,54.121051731792484,52.48542600529011,17.701689,99.756,4.14,,,,15.99,,145.251,,,,,2.8374233,,,,,Utilities,5082702,
2015-01-20,POWERGRID,2632534720512.0,53.57583999633789,54.52086912411582,53.35775559301845,17.701689,99.756,4.14,,,,15.99,,145.251,,,,,2.8374233,,,,,Utilities,6145107,
2015-01-21,POWERGRID,2632534720512.0,53.39411926269531,53.81211161420658,53.085166679435375,17.701689,99.756,4.14,,,,15.99,,145.251,,,,,2.8374233,,,,,Utilities,2865190,
2015-01-22,POWERGRID,2632534720512.0,53.921138763427734,55.0297324874589,53.30323867142435,17.701689,99.756,4.14,,,,15.99,,145.251,,,,,2.8374233,,,,,Utilities,7016755,
2015-01-23,POWERGRID,2632534720512.0,54.35730743408203,54.520871977609545,53.503146352156634,17.701689,99.756,4.14,,,,15.99,,145.251,,,,,2.8374233,,,,,Utilities,4549463,
2015-01-27,POWERGRID,2632534720512.0,54.502681732177734,54.88433059472712,53.50313293440452,17.701689,99.756,4.14,,,,15.99,,145.251,,,,,2.8374233,,,,,Utilities,6048058,
2015-01-28,POWERGRID,2632534720512.0,54.32094955444336,55.13876226689562,54.1573899698982,17.701689,99.756,4.14,,,,15.99,,145.251,,,,,2.8374233,,,,,Utilities,5448999,
