Date,Symbol,Market Cap,Current Price,High,Low,Stock P/E,Book Value,Dividend Yield,ROCE,ROE,Face Value,EPS,Industry PE,Debt to equity,PEG Ratio,Reserves,OPM,Promoter holding,Price to book value,Sales growth,Profit growth,Dividend Payout,Debt,Sector,Volume,Free Cash Flow
,,,SBILIFE.NS,SBILIFE.NS,SBILIFE.NS,,,,,,,,,,,,,,,,,,,,SBILIFE.NS,
2017-10-03,SBILIFE,1866918526976.0,695.6265869140625,727.5297621332553,689.8751932025457,75.15335,177.972,0.14,,0.14895001,,24.78,,,,,,,10.464005,,,,,Financial Services,35367877,
2017-10-04,SBILIFE,1866918526976.0,691.792236328125,698.77256435776,687.2205733184301,75.15335,177.972,0.14,,0.14895001,,24.78,,,,,,,10.464005,,,,,Financial Services,3613280,
2017-10-05,SBILIFE,1866918526976.0,682.8455200195312,692.6770012954776,674.5379063400367,75.15335,177.972,0.14,,0.14895001,,24.78,,,,,,,10.464005,,,,,Financial Services,2680742,
2017-10-06,SBILIFE,1866918526976.0,685.0084838867188,690.1700117523883,677.3890856088256,75.15335,177.972,0.14,,0.14895001,,24.78,,,,,,,10.464005,,,,,Financial Services,1416485,
2017-10-09,SBILIFE,1866918526976.0,686.8765258789062,690.6616225120956,682.4031534858215,75.15335,177.972,0.14,,0.14895001,,24.78,,,,,,,10.464005,,,,,Financial Services,951473,
2017-10-10,SBILIFE,1866918526976.0,688.2037963867188,689.3835863247035,683.8287745369386,75.15335,177.972,0.14,,0.14895001,,24.78,,,,,,,10.464005,,,,,Financial Services,555002,
2017-10-11,SBILIFE,1866918526976.0,678.2739868164062,691.153204606575,674.4396847227745,75.15335,177.972,0.14,,0.14895001,,24.78,,,,,,,10.464005,,,,,Financial Services,1077409,
2017-10-12,SBILIFE,1866918526976.0,676.1110229492188,682.3048445511724,673.4565108322091,75.15335,177.972,0.14,,0.14895001,,24.78,,,,,,,10.464005,,,,,Financial Services,439314,
2017-10-13,SBILIFE,1866918526976.0,678.0773315429688,683.3371504568817,668.5407819172401,75.15335,177.972,0.14,,0.14895001,,24.78,,,,,,,10.464005,,,,,Financial Services,1344510,
2017-10-16,SBILIFE,1866918526976.0,658.8075561523438,677.8315089985654,657.7261171820393,75.15335,177.972,0.14,,0.14895001,,24.78,,,,,,,10.464005,,,,,Financial Services,971834,
2017-10-17,SBILIFE,1866918526976.0,661.7078857421875,662.6418885359551,657.7261475230771,75.15335,177.972,0.14,,0.14895001,,24.78,,,,,,,10.464005,,,,,Financial Services,664335,
